"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
572821,"Dozier, Brian","Pit",120,9,9,4,8.376,5,8.376,1,0,0
543148,"Federowicz, Tim","Pit",140,4,4,1,8.909,3,8.909,1,0,0
467055,"Sandoval, Pablo","Pit",137,3,3,1,9.109,2,9.109,1,0,0
645801,"Ford, Mike","Pit",147,22,22,12,9.309,10,9.309,0.9545454545454546,0.045454545454545456,0
606299,"Peraza, José","Pit",113,6,6,3,9.443,3,9.443,1,0,0
608700,"Plawecki, Kevin","Pit",114,8,8,8,9.443,,9.443,1,0,0
641525,"Dixon, Brandon","Pit",116,13,13,11,9.542,2,9.542,1,0,0
593643,"Alberto, Hanser","Pit",110,10,10,4,9.676,6,9.676,1,0,0
596451,"Quinn, Roman","Pit",143,33,33,15,10.044,18,10.044,0.7878787878787878,0.21212121212121213,0
571974,"Murphy, John Ryan","Pit",144,32,32,15,10.143,17,10.143,0.9375,0.0625,0
607732,"Stallings, Jacob","Pit",134,2,2,2,10.177,,10.177,1,0,0
605361,"Martini, Nick","Pit",135,11,11,4,10.177,7,10.177,1,0,0
491696,"Sucre, Jesús","Pit",110,4,4,4,10.244,,10.244,1,0,0
502273,"Freeman, Mike","Pit",114,12,12,12,10.377,,10.377,0.9166666666666666,0.08333333333333333,0
664238,"Moore, Dylan","Pit",136,15,15,2,10.378,13,10.378,0.6,0.4,0
664034,"France, Ty","Pit",135,16,16,12,10.544,4,10.544,1,0,0
643603,"White, Tyler","Pit",119,55,55,24,10.677,31,10.677,0.9272727272727272,0.05454545454545454,0.01818181818181818
592836,"Walker, Taijuan","Pit",109,5,5,2,11.011,3,11.011,0.4,0.6,0
600858,"Arteaga, Humberto","Pit",118,11,11,9,11.144,2,11.144,1,0,0
425772,"Mathis, Jeff","Pit",140,9,9,1,11.378,8,11.378,0.8888888888888888,0.1111111111111111,0
456488,"Núñez, Eduardo","Pit",111,8,8,8,11.645,,11.645,0.75,0.25,0
541650,"Pérez, Hernán","Pit",158,24,24,14,11.645,10,11.645,0.7916666666666666,0.20833333333333334,0
608718,"Suter, Brent","Pit",158,102,102,84,11.745,18,11.745,0.696078431372549,0.29411764705882354,0.00980392156862745
435622,"Desmond, Ian","Pit",115,7,7,6,11.945,1,11.945,0.5714285714285714,0.42857142857142855,0
519222,"Romine, Austin","Pit",147,9,9,6,11.978,3,11.978,0.7777777777777778,0.2222222222222222,0
488671,"Avila, Alex","Pit",109,14,14,9,12.012,5,12.012,1,0,0
622492,"Mella, Keury","Pit",113,10,10,1,12.045,9,12.045,0.1,0.9,0
572008,"Owings, Chris","Pit",111,20,20,4,12.046,16,12.046,0.85,0.15,0
605170,"Caratini, Victor","Pit",112,16,16,14,12.112,2,12.112,1,0,0
543376,"Joseph, Caleb","Pit",109,4,4,4,12.112,,12.112,1,0,0
448602,"Reynolds, Mark","Pit",115,11,11,2,12.345,9,12.345,0.9090909090909091,0.09090909090909091,0
501303,"Adrianza, Ehire","Pit",142,11,11,5,12.346,6,12.346,0.9090909090909091,0.09090909090909091,0
642083,"Slegers, Aaron","Pit",139,14,14,7,12.346,7,12.346,0.35714285714285715,0.6428571428571429,0
621002,"Robertson, Daniel","Pit",139,2,2,1,12.412,1,12.412,1,0,0
450314,"Zobrist, Ben","Pit",112,9,9,3,12.446,6,12.446,0.8888888888888888,0.1111111111111111,0
460086,"Gordon, Alex","Pit",118,31,31,9,12.546,22,12.546,0.8709677419354839,0.12903225806451613,0
431145,"Martin, Russell","Pit",119,19,19,8,12.78,11,12.78,0.47368421052631576,0.5263157894736842,0
592859,"Wilkerson, Stevie","Pit",110,19,19,17,12.813,2,12.813,0.7894736842105263,0.21052631578947367,0
642028,"Rogers, Josh","Pit",110,129,129,87,12.88,42,12.88,0.5426356589147286,0.4573643410852713,0
571437,"Altherr, Aaron","Pit",121,9,9,5,12.947,4,12.947,0.7777777777777778,0.2222222222222222,0
489119,"Miley, Wade","Pit",117,1377,1377,928,13.08,449,13.08,0.5177923021060276,0.46695715323166304,0.015250544662309368
435079,"Kinsler, Ian","Pit",135,14,14,5,13.18,9,13.18,0.5714285714285714,0.42857142857142855,0
607455,"Banda, Anthony","Pit",139,27,27,22,13.213,5,13.213,0.6666666666666666,0.3333333333333333,0
595928,"Curtiss, John","Pit",108,24,24,8,13.28,16,13.28,0.3333333333333333,0.6666666666666666,0
658648,"Avila, Pedro","Pit",135,39,39,27,13.313,12,13.313,0.5128205128205128,0.48717948717948717,0
621052,"Reyes, Alex","Pit",138,35,35,19,13.314,16,13.314,0.45714285714285713,0.5142857142857142,0.02857142857142857
622774,"Fernández, José Manuel","Pit",116,37,37,19,13.38,18,13.38,0.5135135135135135,0.4864864864864865,0
518614,"Descalso, Daniel","Pit",112,5,5,5,13.38,,13.38,0.8,0.2,0
573009,"Mantiply, Joe","Pit",147,22,22,20,13.413,2,13.413,0.7272727272727273,0.2727272727272727,0
434778,"Morales, Kendrys","Pit",147,9,9,3,13.414,6,13.414,0.3333333333333333,0.6666666666666666,0
594951,"O'Rourke, Ryan","Pit",121,12,12,6,13.58,6,13.58,0.25,0.75,0
571927,"Matz, Steven","Pit",121,1286,1286,811,13.647,475,13.647,0.42457231726283046,0.5513219284603421,0.02410575427682737
518586,"Culberson, Charlie","Pit",144,28,28,7,13.647,21,13.647,0.5357142857142857,0.4642857142857143,0
621389,"Blach, Ty","Pit",110,237,237,139,13.68,98,13.68,0.4177215189873418,0.5738396624472574,0.008438818565400843
620446,"Urena, Richard","Pit",141,14,14,5,13.68,9,13.68,0.8571428571428571,0.07142857142857142,0.07142857142857142
656686,"Martin, Corbin","Pit",117,194,194,131,13.68,63,13.68,0.4948453608247423,0.4742268041237113,0.030927835051546393
641302,"Alexander, Tyler","Pit",116,401,401,262,13.881,139,13.881,0.4114713216957606,0.5785536159600998,0.00997506234413965
666200,"Luzardo, Jesús","Pit",133,86,86,58,13.947,28,13.947,0.4883720930232558,0.4883720930232558,0.023255813953488372
641482,"Cortes, Nestor","Pit",147,614,614,405,13.981,209,13.981,0.4153094462540717,0.5504885993485342,0.03420195439739414
517593,"Salazar, Danny","Pit",114,36,36,20,14.014,16,14.014,0.3333333333333333,0.5833333333333334,0.08333333333333333
660546,"Díaz, Yennsy","Pit",141,14,14,2,14.014,12,14.014,0.07142857142857142,0.8571428571428571,0.07142857142857142
596057,"Norris, Daniel","Pit",116,1066,1066,746,14.047,320,14.047,0.4427767354596623,0.5440900562851783,0.013133208255159476
445926,"Chavez, Jesse","Pit",140,645,645,389,14.081,256,14.081,0.3751937984496124,0.5829457364341085,0.04186046511627907
642558,"Jurado, Ariel","Pit",140,940,940,618,14.147,322,14.147,0.4106382978723404,0.5585106382978723,0.030851063829787233
641745,"Keller, Brad","Pit",118,1217,1217,803,14.148,414,14.148,0.4026294165981923,0.5653245686113394,0.03204601479046836
664045,"Eshelman, Thomas","Pit",110,289,289,190,14.181,99,14.181,0.39792387543252594,0.5743944636678201,0.02768166089965398
606131,"Perdomo, Luis","Pit",135,465,465,267,14.214,198,14.214,0.3311827956989247,0.6494623655913978,0.01935483870967742
621366,"Borucki, Ryan","Pit",141,78,78,35,14.215,43,14.215,0.2948717948717949,0.6794871794871795,0.02564102564102564
622663,"Severino, Luis","Pit",147,98,98,58,14.247,40,14.247,0.336734693877551,0.5918367346938775,0.07142857142857142
608566,"Márquez, Germán","Pit",115,1126,1126,817,14.248,309,14.248,0.43960923623445824,0.5328596802841918,0.027531083481349913
621058,"Moore, Andrew","Pit",136,38,38,30,14.314,8,14.314,0.4473684210526316,0.5526315789473685,0
622554,"Domínguez, Seranthony","Pit",143,202,202,129,14.347,73,14.347,0.3910891089108911,0.6089108910891089,0
628333,"Despaigne, Odrisamer","Pit",145,129,129,65,14.347,64,14.347,0.29457364341085274,0.6666666666666666,0.03875968992248062
650644,"Civale, Aaron","Pit",114,425,425,306,14.348,119,14.348,0.4164705882352941,0.5576470588235294,0.02588235294117647
665120,"Walsh, Jared","Pit",108,47,47,18,14.381,29,14.381,0.48936170212765956,0.5106382978723404,0
622491,"Castillo, Luis","Pit",113,1434,1434,1001,14.381,433,14.381,0.405160390516039,0.5788005578800558,0.01603905160390516
656756,"Montgomery, Jordan","Pit",147,35,35,19,14.381,16,14.381,0.37142857142857144,0.6285714285714286,0
650893,"Cabrera, Génesis","Pit",138,170,170,86,14.447,84,14.447,0.28823529411764703,0.6705882352941176,0.041176470588235294
453385,"Richard, Clayton","Pit",141,345,345,214,14.448,131,14.448,0.3739130434782609,0.6,0.02608695652173913
448801,"Davis, Chris","Pit",110,7,7,7,14.448,,14.448,0.7142857142857143,0.2857142857142857,0
519043,"Moore, Matt","Pit",116,52,52,43,14.448,9,14.448,0.4423076923076923,0.5576923076923077,0
608344,"Irvin, Cole","Pit",143,278,278,168,14.481,110,14.481,0.37410071942446044,0.6079136690647482,0.017985611510791366
474463,"Anderson, Brett","Pit",133,1232,1232,815,14.514,417,14.514,0.3814935064935065,0.6038961038961039,0.01461038961038961
642607,"Agrazal, Dario","Pit",134,530,530,358,14.515,172,14.515,0.3867924528301887,0.5754716981132075,0.03773584905660377
663465,"Allard, Kolby","Pit",140,397,397,234,14.548,163,14.548,0.3198992443324937,0.6675062972292192,0.012594458438287154
670712,"Brosseau, Mike","Pit",139,36,36,26,14.548,10,14.548,0.4166666666666667,0.5833333333333334,0
593334,"Germán, Domingo","Pit",147,990,990,708,14.548,282,14.548,0.398989898989899,0.5545454545454546,0.046464646464646465
605469,"Shepherd, Chandler","Pit",110,146,146,114,14.581,32,14.581,0.4041095890410959,0.5753424657534246,0.02054794520547945
660761,"Suarez, José","Pit",108,659,659,420,14.581,239,14.581,0.3535660091047041,0.590288315629742,0.05614567526555387
622072,"Wood, Alex","Pit",113,264,264,183,14.582,81,14.582,0.3787878787878788,0.5757575757575758,0.045454545454545456
446481,"Rodríguez, Sean","Pit",143,5,5,4,14.614,1,14.614,0.6,0.4,0
543475,"Lyles, Jordan","Pit",158,1098,1098,742,14.615,356,14.615,0.3761384335154827,0.604735883424408,0.01912568306010929
502190,"Leake, Mike","Pit",109,1342,1342,894,14.648,448,14.648,0.3710879284649776,0.5961251862891207,0.03278688524590164
676606,"Margevicius, Nick","Pit",135,432,432,306,14.681,126,14.681,0.3888888888888889,0.5902777777777778,0.020833333333333332
605498,"Suárez, Andrew","Pit",137,238,238,146,14.682,92,14.682,0.3865546218487395,0.5966386554621849,0.01680672268907563
594736,"Anderson, Cody","Pit",114,78,78,37,14.682,41,14.682,0.28205128205128205,0.717948717948718,0
607200,"Fedde, Erick","Pit",120,635,635,400,14.682,235,14.682,0.3606299212598425,0.6204724409448819,0.01889763779527559
656354,"Davis, Austin","Pit",143,182,182,100,14.715,82,14.715,0.3956043956043956,0.554945054945055,0.04945054945054945
475115,"Ross, Tyson","Pit",116,289,289,192,14.748,97,14.748,0.35986159169550175,0.6089965397923875,0.031141868512110725
650633,"King, Michael","Pit",147,22,22,12,14.749,10,14.749,0.2727272727272727,0.7272727272727273,0
591741,"Osuna, José","Pit",134,16,16,12,14.814,4,14.814,0.375,0.625,0
641154,"López, Pablo","Pit",146,798,798,521,14.814,277,14.814,0.3508771929824561,0.6165413533834586,0.03258145363408521
620982,"Pinto, Ricardo","Pit",139,19,19,13,14.815,6,14.815,0.3684210526315789,0.5789473684210527,0.05263157894736842
543548,"Milone, Tommy","Pit",136,794,794,584,14.815,210,14.815,0.3879093198992443,0.5919395465994962,0.020151133501259445
605154,"Brebbia, John","Pit",138,530,530,307,14.815,223,14.815,0.3132075471698113,0.6358490566037736,0.0509433962264151
592705,"Rumbelow, Nick","Pit",136,11,11,8,14.848,3,14.848,0.36363636363636365,0.6363636363636364,0
596001,"Junis, Jakob","Pit",118,1360,1360,864,14.848,496,14.848,0.3338235294117647,0.6316176470588235,0.03455882352941177
592767,"Smyly, Drew","Pit",143,987,987,636,14.848,351,14.848,0.3383991894630192,0.6170212765957447,0.044579533941236066
502327,"Santiago, Héctor","Pit",145,354,354,197,14.849,157,14.849,0.288135593220339,0.6440677966101694,0.06779661016949153
668676,"Plesac, Zach","Pit",114,861,861,610,14.915,251,14.915,0.3588850174216028,0.6144018583042973,0.026713124274099883
608379,"Wacha, Michael","Pit",138,999,999,653,14.915,346,14.915,0.33433433433433435,0.6296296296296297,0.036036036036036036
458924,"Venters, Jonny","Pit",120,106,106,57,14.915,49,14.915,0.27358490566037735,0.6981132075471698,0.02830188679245283
640470,"Alzolay, Adbert","Pit",112,98,98,60,14.915,38,14.915,0.3163265306122449,0.6530612244897959,0.030612244897959183
645261,"Alcantara, Sandy","Pit",146,1346,1346,879,14.915,467,14.915,0.3410104011887073,0.6181277860326895,0.04086181277860327
640455,"Manaea, Sean","Pit",133,211,211,145,14.948,66,14.948,0.36018957345971564,0.6161137440758294,0.023696682464454975
605200,"Davies, Zach","Pit",158,1328,1328,898,14.948,430,14.948,0.34262048192771083,0.634789156626506,0.022590361445783132
456387,"Feierabend, Ryan","Pit",141,36,36,21,14.948,15,14.948,0.3055555555555556,0.6666666666666666,0.027777777777777776
657141,"Yamamoto, Jordan","Pit",146,657,657,452,14.949,205,14.949,0.3531202435312024,0.6057838660578386,0.0410958904109589
613317,"Bird, Kyle","Pit",140,123,123,64,14.981,59,14.981,0.2926829268292683,0.6829268292682927,0.024390243902439025
660896,"Alcala, Jorge","Pit",142,11,11,1,14.981,10,14.981,0.09090909090909091,0.9090909090909091,0
641149,"Parsons, Wes","Pit",115,278,278,146,14.982,132,14.982,0.2697841726618705,0.7086330935251799,0.02158273381294964
519455,"Zimmermann, Jordan","Pit",116,865,865,533,14.982,332,14.982,0.3132947976878613,0.6485549132947976,0.03815028901734104
621261,"Oswalt, Corey","Pit",121,68,68,32,14.982,36,14.982,0.23529411764705882,0.75,0.014705882352941176
657024,"Swanson, Erik","Pit",136,447,447,306,14.982,141,14.982,0.348993288590604,0.6442953020134228,0.006711409395973154
467827,"Parra, Gerardo","Pit",120,15,15,4,14.982,11,14.982,0.6666666666666666,0.3333333333333333,0
571948,"Milner, Hoby","Pit",139,37,37,16,15.015,21,15.015,0.1891891891891892,0.8108108108108109,0
660813,"Graterol, Brusdar","Pit",142,61,61,46,15.015,15,15.015,0.3770491803278688,0.6229508196721312,0
605151,"Bradley, Archie","Pit",109,580,580,334,15.048,246,15.048,0.2827586206896552,0.65,0.06724137931034482
621219,"Mills, Alec","Pit",112,244,244,164,15.048,80,15.048,0.32786885245901637,0.6516393442622951,0.020491803278688523
623474,"Herget, Jimmy","Pit",113,37,37,23,15.049,14,15.049,0.2972972972972973,0.7027027027027027,0
664196,"Anderson, Tanner","Pit",133,189,189,130,15.082,59,15.082,0.3386243386243386,0.6402116402116402,0.021164021164021163
601713,"Pivetta, Nick","Pit",143,752,752,479,15.082,273,15.082,0.3390957446808511,0.6396276595744681,0.02127659574468085
605164,"Bundy, Dylan","Pit",110,1206,1206,769,15.082,437,15.082,0.31260364842454397,0.6674958540630183,0.01990049751243781
570632,"Ureña, José","Pit",146,622,622,401,15.082,221,15.082,0.32315112540192925,0.6495176848874598,0.027331189710610933
622797,"Payano, Pedro","Pit",140,202,202,123,15.082,79,15.082,0.2871287128712871,0.6584158415841584,0.054455445544554455
677976,"Dobnak, Randy","Pit",142,171,171,97,15.115,74,15.115,0.27485380116959063,0.7134502923976608,0.011695906432748537
663978,"Paddack, Chris","Pit",135,954,954,722,15.115,232,15.115,0.3689727463312369,0.6058700209643606,0.025157232704402517
669456,"Bieber, Shane","Pit",114,1430,1430,1073,15.115,357,15.115,0.36083916083916084,0.6104895104895105,0.028671328671328673
502381,"Gregerson, Luke","Pit",138,47,47,27,15.149,20,15.149,0.2765957446808511,0.6808510638297872,0.0425531914893617
642003,"Reed, Cody","Pit",113,31,31,11,15.149,20,15.149,0.22580645161290322,0.7741935483870968,0
642008,"Rhame, Jacob","Pit",121,53,53,28,15.182,25,15.182,0.3018867924528302,0.6981132075471698,0
543193,"Gagnon, Drew","Pit",121,180,180,125,15.182,55,15.182,0.3333333333333333,0.6611111111111111,0.005555555555555556
671790,"Bolaños, Ronald","Pit",135,173,173,99,15.215,74,15.215,0.2832369942196532,0.6936416184971098,0.023121387283236993
621249,"Underwood Jr., Duane","Pit",112,93,93,37,15.215,56,15.215,0.1827956989247312,0.7849462365591398,0.03225806451612903
650738,"Rosa, Adonis","Pit",147,16,16,16,15.215,,15.215,0.3125,0.6875,0
592254,"De León, José","Pit",139,35,35,17,15.215,18,15.215,0.17142857142857143,0.8,0.02857142857142857
592280,"Eades, Ryan","Pit",110,88,88,52,15.248,36,15.248,0.2840909090909091,0.7045454545454546,0.011363636363636364
670970,"Morejon, Adrian","Pit",135,63,63,25,15.282,38,15.282,0.14285714285714285,0.8571428571428571,0
519141,"Pomeranz, Drew","Pit",158,910,910,624,15.282,286,15.282,0.3142857142857143,0.6406593406593407,0.045054945054945054
673258,"Baez, Michel","Pit",135,236,236,139,15.282,97,15.282,0.2711864406779661,0.711864406779661,0.01694915254237288
593679,"Ynoa, Gabriel","Pit",110,808,808,535,15.282,273,15.282,0.3094059405940594,0.6707920792079208,0.019801980198019802
623167,"Flexen, Chris","Pit",121,127,127,64,15.315,63,15.315,0.2204724409448819,0.7559055118110236,0.023622047244094488
605463,"Scott, Tayler","Pit",110,163,163,66,15.316,97,15.316,0.19631901840490798,0.7852760736196319,0.018404907975460124
605288,"Houser, Adrian","Pit",158,862,862,575,15.316,287,15.316,0.29930394431554525,0.6879350348027842,0.012761020881670533
605156,"Brooks, Aaron","Pit",110,878,878,601,15.316,277,15.316,0.3109339407744875,0.6662870159453302,0.022779043280182234
642578,"Rodríguez, José","Pit",108,149,149,89,15.316,60,15.316,0.28187919463087246,0.6711409395973155,0.04697986577181208
571945,"Mikolas, Miles","Pit",138,1273,1273,886,15.348,387,15.348,0.32285938727415553,0.6488609583660644,0.028279654359780047
543699,"Roark, Tanner","Pit",133,1351,1351,892,15.349,459,15.349,0.2923760177646188,0.6654330125832717,0.04219096965210955
621397,"Olson, Tyler","Pit",114,270,270,135,15.349,135,15.349,0.22592592592592592,0.7555555555555555,0.018518518518518517
622608,"Senzatela, Antonio","Pit",115,1055,1055,629,15.382,426,15.382,0.2824644549763033,0.6824644549763034,0.035071090047393366
571578,"Corbin, Patrick","Pit",120,1416,1416,963,15.382,453,15.382,0.3135593220338983,0.6659604519774012,0.020480225988700564
641778,"Lauer, Eric","Pit",135,1125,1125,761,15.382,364,15.382,0.2986666666666667,0.6417777777777778,0.059555555555555556
620454,"Castillo, José","Pit",135,8,8,3,15.415,5,15.415,0.125,0.875,0
596035,"McClain, Reggie","Pit",136,171,171,102,15.416,69,15.416,0.2573099415204678,0.6842105263157895,0.05847953216374269
605182,"Clevinger, Mike","Pit",114,964,964,701,15.448,263,15.448,0.3112033195020747,0.6597510373443983,0.029045643153526972
660853,"De Los Santos, Enyel","Pit",143,80,80,59,15.449,21,15.449,0.3,0.65,0.05
630263,"Bourque, James","Pit",120,18,18,6,15.449,12,15.449,0.1111111111111111,0.8888888888888888,0
448179,"Hill, Rich","Pit",119,443,443,296,15.449,147,15.449,0.28442437923250563,0.690744920993228,0.024830699774266364
621385,"Stumpf, Daniel","Pit",116,245,245,130,15.449,115,15.449,0.22040816326530613,0.7510204081632653,0.02857142857142857
519242,"Sale, Chris","Pit",111,1140,1140,769,15.482,371,15.482,0.2912280701754386,0.6640350877192982,0.04473684210526316
626929,"Thorpe, Lewis","Pit",142,222,222,124,15.515,98,15.515,0.25225225225225223,0.7252252252252253,0.02252252252252252
592644,"Plutko, Adam","Pit",114,826,826,555,15.549,271,15.549,0.26634382566585957,0.7070217917675545,0.026634382566585957
621142,"Buttrey, Ty","Pit",108,552,552,344,15.549,208,15.549,0.27898550724637683,0.6847826086956522,0.036231884057971016
607644,"Means, John","Pit",110,1264,1264,857,15.549,407,15.549,0.29825949367088606,0.6787974683544303,0.022943037974683545
641743,"Kay, Anthony","Pit",141,105,105,71,15.582,34,15.582,0.2857142857142857,0.6952380952380952,0.01904761904761905
502239,"Cahill, Trevor","Pit",108,785,785,528,15.582,257,15.582,0.2878980891719745,0.6815286624203821,0.030573248407643312
607074,"Rodón, Carlos","Pit",145,311,311,193,15.615,118,15.615,0.2797427652733119,0.6784565916398714,0.04180064308681672
643511,"Rogers, Tyler","Pit",137,116,116,60,15.616,56,15.616,0.1810344827586207,0.8103448275862069,0.008620689655172414
607391,"Mazza, Chris","Pit",121,129,129,66,15.616,63,15.616,0.2248062015503876,0.7364341085271318,0.03875968992248062
534910,"Hahn, Jesse","Pit",118,53,53,36,15.616,17,15.616,0.20754716981132076,0.7924528301886793,0
605446,"Rodríguez, Dereck","Pit",137,792,792,537,15.649,255,15.649,0.2727272727272727,0.6931818181818182,0.03409090909090909
663567,"Lambert, Peter","Pit",115,727,727,446,15.649,281,15.649,0.2407152682255846,0.7221458046767538,0.037138927097661624
593372,"Martinez, Carlos","Pit",138,334,334,203,15.649,131,15.649,0.2694610778443114,0.6347305389221557,0.09580838323353294
598286,"Ramirez, Nick","Pit",116,600,600,353,15.649,247,15.649,0.285,0.68,0.035
446372,"Kluber, Corey","Pit",114,277,277,143,15.649,134,15.649,0.17689530685920576,0.7906137184115524,0.032490974729241874
592314,"Foltynewicz, Mike","Pit",144,866,866,583,15.649,283,15.649,0.2690531177829099,0.7043879907621247,0.026558891454965358
640464,"Stewart, Kohl","Pit",142,169,169,117,15.649,52,15.649,0.25443786982248523,0.7159763313609467,0.029585798816568046
572362,"Erlin, Robbie","Pit",135,418,418,226,15.682,192,15.682,0.23205741626794257,0.7440191387559809,0.023923444976076555
435043,"Duke, Zach","Pit",113,185,185,112,15.682,73,15.682,0.20540540540540542,0.7783783783783784,0.016216216216216217
669160,"May, Dustin","Pit",119,270,270,173,15.683,97,15.683,0.23703703703703705,0.6666666666666666,0.0962962962962963
608371,"Sims, Lucas","Pit",113,347,347,209,15.715,138,15.715,0.25936599423631124,0.7089337175792507,0.03170028818443804
621107,"Eflin, Zach","Pit",143,1169,1169,759,15.716,410,15.716,0.2446535500427716,0.7245508982035929,0.030795551753635585
663776,"Sandoval, Patrick","Pit",108,340,340,213,15.749,127,15.749,0.24411764705882352,0.7205882352941176,0.03529411764705882
571510,"Boyd, Matthew","Pit",116,1330,1330,904,15.782,426,15.782,0.2736842105263158,0.6721804511278195,0.05413533834586466
467100,"Nova, Iván","Pit",145,1322,1322,873,15.782,449,15.782,0.2579425113464448,0.6875945537065052,0.05446293494704992
448614,"Torres, Carlos","Pit",116,41,41,25,15.782,16,15.782,0.2926829268292683,0.6097560975609756,0.0975609756097561
642233,"Yardley, Eric","Pit",135,87,87,55,15.783,32,15.783,0.21839080459770116,0.7816091954022989,0
656605,"Keller, Mitch","Pit",134,303,303,181,15.783,122,15.783,0.22772277227722773,0.7392739273927392,0.033003300330033
592791,"Taillon, Jameson","Pit",134,234,234,162,15.783,72,15.783,0.2564102564102564,0.7136752136752137,0.029914529914529916
658792,"Wilkerson, Aaron","Pit",158,166,166,71,15.816,95,15.816,0.1566265060240964,0.7951807228915663,0.04819277108433735
543278,"Hardy, Blaine","Pit",116,309,309,221,15.816,88,15.816,0.34951456310679613,0.627831715210356,0.022653721682847898
656302,"Cease, Dylan","Pit",145,651,651,420,15.816,231,15.816,0.24423963133640553,0.6989247311827957,0.05683563748079877
519381,"Venditte, Pat","Pit",137,27,27,19,15.849,8,15.849,0.3333333333333333,0.6666666666666666,0
642098,"Sparkman, Glenn","Pit",118,1035,1035,675,15.849,360,15.849,0.2396135265700483,0.7227053140096619,0.03768115942028986
571735,"Hale, David","Pit",147,258,258,155,15.849,103,15.849,0.2248062015503876,0.7364341085271318,0.03875968992248062
554430,"Wheeler, Zack","Pit",121,1382,1382,870,15.849,512,15.849,0.2467438494934877,0.7192474674384949,0.03400868306801737
592468,"Kingham, Nick","Pit",141,459,459,282,15.85,177,15.85,0.2440087145969499,0.7276688453159041,0.02832244008714597
543677,"Ramsey, Matt","Pit",108,7,7,7,15.882,,15.882,0.14285714285714285,0.8571428571428571,0
668683,"Walker, Jeremy","Pit",144,83,83,49,15.883,34,15.883,0.21686746987951808,0.7469879518072289,0.03614457831325301
595191,"Eickhoff, Jerad","Pit",143,465,465,343,15.916,122,15.916,0.2903225806451613,0.6903225806451613,0.01935483870967742
606273,"Elías, Roenis","Pit",120,354,354,217,15.916,137,15.916,0.2457627118644068,0.7344632768361582,0.01977401129943503
641627,"Gott, Trevor","Pit",137,414,414,259,15.916,155,15.916,0.2318840579710145,0.7415458937198067,0.026570048309178744
571760,"Heaney, Andrew","Pit",108,760,760,520,15.949,240,15.949,0.2631578947368421,0.6907894736842105,0.046052631578947366
621244,"Berríos, José","Pit",142,1391,1391,932,15.95,459,15.95,0.2537742631200575,0.706685837526959,0.039539899352983465
